Index,Global_active_power KW,Sub_metering_1 J,Sub_metering_2 J,Sub_metering_3 J
4682,0.314,0,1,0
4683,0.338,0,0,0
4684,0.428,0,0,0
4685,0.406,0,0,0
4686,0.422,0,0,0
4687,0.4,0,0,0
4688,0.418,0,1,0
4689,0.398,0,0,0
4690,0.414,0,0,0
4691,0.396,0,0,0
4692,0.416,0,0,0
4693,0.408,0,0,0
4694,0.4,0,0,0
4695,0.414,0,1,0
4696,0.396,0,0,0
4697,0.368,0,0,0
4698,0.298,0,0,0
4699,0.318,0,0,0
4700,0.3,0,0,0
4701,0.318,0,1,0
4702,0.3,0,0,0
4703,0.32,0,0,0
4704,0.302,0,0,0
4705,0.312,0,0,0
4706,0.292,0,0,0
4707,0.366,0,1,0
4708,0.372,0,0,0
4709,0.394,0,0,0
4710,0.376,0,0,0
4711,0.392,0,0,0
4712,0.374,0,0,0
4713,0.576,0,1,0
4714,0.56,0,0,0
4715,0.574,0,0,0
4716,0.448,0,0,0
4717,0.326,0,0,0
4718,0.326,0,0,0
4719,0.324,0,0,0
4720,0.324,0,0,0
4721,0.322,0,0,0
4722,0.32,0,0,0
4723,0.32,0,0,0
4724,0.32,0,0,0
4725,0.32,0,0,0
4726,0.236,0,0,0
4727,0.226,0,0,0
4728,0.224,0,0,0
4729,0.224,0,0,0
4730,0.224,0,0,0
4731,0.224,0,0,0
4732,0.26,0,0,0
4733,0.304,0,0,0
4734,0.302,0,0,0
4735,0.302,0,0,0
4736,0.3,0,0,0
4737,0.3,0,0,0
4738,0.298,0,0,0
4739,0.298,0,0,0
4740,0.296,0,0,0
4741,0.296,0,0,0
4742,0.298,0,0,0
4743,0.228,0,0,0
4744,0.226,0,0,0
4745,0.226,0,0,0
4746,0.226,0,0,0
4747,0.226,0,0,0
4748,0.226,0,0,0
4749,0.226,0,0,0
4750,0.226,0,0,0
4751,0.322,0,0,0
4752,0.336,0,0,0
4753,0.332,0,0,0
4754,0.332,0,0,0
4755,0.33,0,0,0
4756,0.328,0,0,0
4757,0.328,0,0,0
4758,0.326,0,0,0
4759,0.324,0,0,0
4760,0.322,0,0,0
4761,0.322,0,0,0
4762,0.322,0,0,0
4763,0.318,0,0,0
4764,0.316,0,0,0
4765,0.316,0,0,0
4766,0.274,0,0,0
4767,0.222,0,0,0
4768,0.222,0,0,0
4769,0.222,0,0,0
4770,0.224,0,0,0
4771,0.224,0,0,0
4772,0.226,0,0,0
4773,0.226,0,0,0
4774,0.226,0,0,0
4775,0.224,0,0,0
4776,0.224,0,0,0
4777,0.222,0,0,0
4778,0.222,0,0,0
4779,0.26,0,0,0
4780,0.298,0,0,0
4781,0.302,0,0,0
4782,0.302,0,0,0
4783,0.302,0,0,0
4784,0.3,0,0,0
4785,0.298,0,0,0
4786,0.298,0,0,0
4787,0.296,0,0,0
4788,0.296,0,0,0
4789,0.258,0,0,0
4790,0.226,0,0,0
4791,0.228,0,0,0
4792,0.316,0,0,0
4793,0.434,0,0,0
4794,0.418,0,2,0
4795,0.414,0,1,0
4796,0.412,0,1,0
4797,0.41,0,2,0
4798,0.408,0,1,0
4799,0.408,0,2,0
4800,0.404,0,1,0
4801,0.402,0,1,0
4802,0.402,0,2,0
4803,0.402,0,1,0
4804,0.402,0,2,0
4805,0.402,0,1,0
4806,0.398,0,1,0
4807,0.336,0,2,0
4808,0.3,0,1,0
4809,0.3,0,1,0
4810,0.3,0,2,0
4811,0.298,0,1,0
4812,0.298,0,1,0
4813,0.298,0,1,0
4814,0.298,0,2,0
4815,0.298,0,1,0
4816,0.296,0,1,0
4817,0.296,0,1,0
4818,0.296,0,1,0
4819,0.296,0,2,0
4820,0.294,0,1,0
4821,0.294,0,1,0
4822,0.242,0,0,0
4823,0.224,0,0,0
4824,0.224,0,0,0
4825,0.224,0,0,0
4826,0.288,0,0,0
4827,0.298,0,0,0
4828,0.298,0,0,0
4829,0.298,0,0,0
4830,0.3,0,0,0
4831,0.3,0,0,0
4832,0.3,0,0,0
4833,0.386,0,0,0
4834,0.406,0,0,0
4835,0.398,0,0,0
4836,0.326,0,0,0
4837,0.324,0,0,0
4838,0.328,0,0,0
4839,0.328,0,0,0
4840,0.326,0,0,0
4841,0.324,0,0,0
4842,0.322,0,0,0
4843,0.322,0,0,0
4844,0.322,0,0,0
4845,0.322,0,0,0
4846,0.322,0,0,0
4847,0.322,0,0,0
4848,0.242,0,0,0
4849,0.228,0,0,0
4850,0.228,0,0,0
4851,0.228,0,0,0
4852,0.226,0,0,0
4853,0.226,0,0,0
4854,0.228,0,0,0
4855,0.228,0,0,0
4856,0.228,0,0,0
4857,0.228,0,0,0
4858,0.228,0,0,0
4859,0.226,0,0,0
4860,0.226,0,0,0
4861,0.228,0,0,0
4862,0.228,0,0,0
4863,0.226,0,0,0
4864,0.228,0,0,0
4865,0.228,0,0,0
4866,0.226,0,0,0
4867,0.226,0,0,0
4868,0.228,0,0,0
4869,0.228,0,0,0
4870,0.23,0,0,0
4871,0.23,0,0,0
4872,0.228,0,0,0
4873,0.292,0,0,0
4874,0.388,0,0,0
4875,0.416,0,0,0
4876,0.416,0,0,0
4877,0.436,0,0,0
4878,0.436,0,0,0
4879,0.432,0,0,0
4880,0.426,0,0,0
4881,0.424,0,0,0
4882,0.42,0,0,0
4883,0.35,0,0,0
4884,0.35,0,0,0
4885,0.348,0,0,0
4886,0.346,0,0,0
4887,0.346,0,0,0
4888,0.346,0,0,0
4889,0.256,0,0,0
4890,0.252,0,0,0
4891,0.252,0,0,0
4892,0.252,0,0,0
4893,0.252,0,0,0
4894,0.25,0,0,0
4895,0.252,0,0,0
4896,0.252,0,0,0
4897,0.252,0,0,0
4898,0.252,0,0,0
4899,0.254,0,0,0
4900,0.254,0,0,0
4901,0.254,0,0,0
4902,0.252,0,0,0
4903,0.252,0,0,0
4904,0.252,0,0,0
4905,0.252,0,0,0
4906,0.252,0,0,0
4907,0.254,0,0,0
4908,0.254,0,0,0
4909,0.25,0,0,0
4910,0.25,0,0,0
4911,0.25,0,0,0
4912,0.25,0,0,0
4913,0.25,0,0,0
4914,0.25,0,0,0
4915,0.368,0,0,0
4916,0.36,0,0,0
4917,0.358,0,0,0
4918,0.358,0,0,0
4919,0.356,0,0,0
4920,0.386,0,0,0
4921,0.406,0,0,0
4922,0.404,0,0,0
4923,0.402,0,0,0
4924,0.4,0,0,0
4925,0.4,0,0,0
4926,0.398,0,0,0
4927,0.396,0,0,0
4928,0.392,0,0,0
4929,0.346,0,0,0
4930,0.258,0,0,0
4931,0.224,0,0,0
4932,0.224,0,0,0
4933,0.226,0,0,0
4934,0.228,0,0,0
4935,0.228,0,0,0
4936,0.23,0,0,0
4937,0.23,0,0,0
4938,0.23,0,0,0
4939,0.23,0,0,0
4940,0.23,0,0,0
4941,0.228,0,0,0
4942,0.268,0,0,0
4943,0.312,0,1,0
4944,0.312,0,1,0
4945,0.312,0,2,0
4946,0.312,0,1,0
4947,0.312,0,2,0
4948,0.314,0,1,0
4949,0.314,0,1,0
4950,0.314,0,2,0
4951,0.314,0,1,0
4952,0.312,0,2,0
4953,0.31,0,1,0
4954,0.31,0,1,0
4955,0.308,0,2,0
4956,0.412,0,1,0
4957,0.416,0,1,0
4958,0.41,0,2,0
4959,0.408,0,1,0
4960,0.406,0,1,0
4961,0.404,0,2,0
4962,0.402,0,1,0
4963,0.4,0,1,0
4964,0.398,0,1,0
4965,0.396,0,1,0
4966,0.396,0,2,0
4967,0.396,0,1,0
4968,0.432,0,1,0
4969,0.47,0,1,0
4970,0.428,0,2,0
4971,0.348,0,0,0
4972,0.304,0,0,0
4973,0.302,0,0,0
4974,0.302,0,0,0
4975,0.3,0,0,0
4976,0.298,0,0,0
4977,0.292,0,0,0
4978,0.228,0,0,0
4979,0.228,0,0,0
4980,0.23,0,0,0
4981,0.23,0,0,0
4982,0.23,0,0,0
4983,0.234,0,0,0
4984,0.25,0,0,0
4985,0.25,0,0,0
4986,0.226,0,0,0
4987,0.226,0,0,0
4988,0.226,0,0,0
4989,0.228,0,0,0
4990,0.228,0,0,0
4991,0.226,0,0,0
4992,0.226,0,0,0
4993,0.224,0,0,0
4994,0.224,0,0,0
4995,0.224,0,0,0
4996,0.226,0,0,0
4997,0.32,0,0,0
4998,0.338,0,0,0
4999,0.332,0,0,0
5000,0.33,0,0,0
5001,0.328,0,0,0
5002,0.326,0,0,0
5003,0.326,0,0,0
5004,0.324,0,0,0
5005,0.322,0,0,0
5006,0.32,0,0,0
5007,0.32,0,0,0
5008,0.32,0,0,0
5009,0.32,0,0,0
5010,0.318,0,0,0
5011,0.27,0,0,0
5012,0.224,0,0,0
5013,0.224,0,0,0
5014,0.222,0,0,0
5015,0.222,0,0,0
5016,0.288,0,0,0
5017,0.3,0,0,0
5018,0.3,0,0,0
5019,0.3,0,0,0
5020,0.298,0,0,0
5021,0.294,0,0,0
5022,0.294,0,0,0
5023,0.292,0,0,0
5024,0.292,0,0,0
5025,0.248,0,0,0
5026,0.222,0,0,0
5027,0.222,0,0,0
5028,0.222,0,0,0
5029,0.224,0,0,0
5030,0.224,0,0,0
5031,0.226,0,0,0
5032,0.226,0,0,0
5033,0.226,0,0,0
5034,0.226,0,0,0
5035,0.226,0,0,0
5036,0.224,0,0,0
5037,0.224,0,0,0
5038,0.3,0,0,0
5039,0.334,0,0,0
5040,0.33,0,0,0
5041,0.328,0,0,0
5042,0.328,0,0,0
5043,0.326,0,0,0
5044,0.324,0,0,0
5045,0.322,0,0,0
5046,0.322,0,0,0
5047,0.32,0,0,0
5048,0.318,0,0,0
5049,0.318,0,0,0
5050,0.316,0,0,0
5051,0.316,0,0,0
5052,0.27,0,0,0
5053,0.222,0,0,0
5054,1.138,0,0,13
5055,1.32,0,0,19
5056,1.302,0,0,18
5057,1.29,0,0,17
5058,1.278,0,0,18
5059,1.276,0,0,18
5060,1.282,0,0,17
5061,1.284,0,0,18
5062,1.29,0,0,18
5063,1.29,0,0,17
5064,1.336,0,0,18
5065,1.354,0,0,18
5066,1.35,0,0,17
5067,1.34,0,0,18
5068,1.342,0,0,17
5069,1.336,0,0,17
5070,1.34,0,0,18
5071,1.342,0,0,17
5072,1.34,0,0,18
5073,1.302,0,0,17
5074,1.278,0,0,18
5075,1.284,0,0,17
5076,1.286,0,0,18
5077,1.282,0,0,18
5078,1.294,0,0,17
5079,1.346,0,0,18
5080,1.404,0,0,18
5081,1.41,0,0,17
5082,1.424,0,0,19
5083,1.424,0,0,18
5084,1.422,0,0,18
5085,1.49,0,0,18
5086,1.494,0,0,18
5087,1.488,0,0,17
5088,1.484,0,0,18
5089,1.476,0,0,18
5090,1.47,0,0,18
5091,0.858,0,0,6
5092,0.558,0,0,0
5093,0.58,0,0,0
5094,0.552,0,1,0
5095,0.548,0,2,0
5096,0.502,0,1,0
5097,0.49,0,1,0
5098,0.49,0,2,0
5099,1.102,0,1,8
5100,1.59,0,2,18
5101,1.59,0,1,19
5102,1.586,0,1,18
5103,1.588,0,2,18
5104,1.584,0,1,18
5105,1.58,0,1,19
5106,1.58,0,2,18
5107,1.578,0,1,18
5108,1.578,0,1,18
5109,1.578,0,2,18
5110,1.57,0,1,18
5111,1.574,0,1,18
5112,1.606,0,2,19
5113,2.246,0,1,17
5114,2.658,0,1,18
5115,4.962,0,1,18
5116,6.536,0,2,17
5117,5.292,0,1,17
5118,5.81,0,1,18
5119,5.606,0,1,17
5120,4.678,0,1,17
5121,3.9,0,2,18
5122,3.368,0,0,18
5123,3.18,0,0,18
5124,3.178,0,0,17
5125,3.192,0,0,18
5126,3.252,0,0,18
5127,3.124,0,0,18
5128,2.792,0,0,17
5129,2.808,0,0,18
5130,2.818,0,0,18
5131,2.812,0,0,18
5132,2.97,0,0,18
5133,3.004,0,0,18
5134,2.974,0,0,17
5135,2.924,0,0,18
5136,2.912,0,0,18
5137,2.708,0,0,18
5138,3.18,0,0,18
5139,3.026,0,0,17
5140,2.992,0,0,18
5141,2.938,0,0,17
5142,2.93,0,0,18
5143,2.934,0,0,18
5144,2.894,0,0,17
5145,2.842,0,0,18
5146,2.874,0,0,18
5147,2.36,0,0,18
5148,2.106,0,0,18
5149,2.126,0,0,18
5150,2.108,0,0,18
5151,2.108,0,0,17
5152,2.108,0,0,18
5153,2.12,0,0,18
5154,2.116,0,0,18
5155,2.06,0,0,17
5156,2.586,0,0,18
5157,2.448,0,0,17
5158,2.088,0,0,18
5159,2.15,0,0,18
5160,2.206,0,0,17
5161,2.292,0,0,18
5162,2.32,0,0,17
5163,2.494,0,0,18
5164,2.67,0,0,17
5165,3.066,0,0,18
5166,2.76,0,0,18
5167,3.07,0,0,17
5168,3.004,0,0,18
5169,3.492,0,0,17
5170,3.628,0,0,17
5171,3.73,0,0,18
5172,4.332,0,0,17
5173,3.904,0,0,17
5174,3.766,0,0,17
5175,5.268,0,0,17
5176,7.482,0,0,17
5177,5.024,0,0,17
5178,3.592,0,0,18
5179,4.684,0,0,17
5180,4.764,0,0,17
5181,3.552,0,0,17
5182,3.466,0,0,17
5183,3.286,0,0,18
5184,3.2,0,0,17
5185,3.196,0,0,17
5186,3.332,0,0,17
5187,3.406,0,0,17
5188,3.184,0,0,17
5189,2.96,0,0,18
5190,2.874,0,0,17
5191,2.58,0,0,17
5192,2.566,0,0,17
5193,2.546,0,0,17
5194,2.634,0,0,17
5195,2.678,0,0,17
5196,2.686,0,0,18
5197,2.832,0,0,17
5198,2.744,0,0,17
5199,2.728,0,0,17
5200,2.708,0,0,17
5201,2.694,0,0,16
5202,2.788,0,0,17
5203,2.812,0,0,17
5204,2.82,0,0,17
5205,2.886,0,0,17
5206,4.116,2,0,16
5207,2.878,1,0,17
5208,2.86,1,0,17
5209,2.766,1,0,17
5210,2.66,2,0,17
5211,2.516,1,0,17
5212,2.698,1,0,17
5213,2.99,1,0,17
5214,2.632,1,0,17
5215,2.664,2,0,18
5216,2.712,1,0,17
5217,2.702,1,0,18
5218,2.906,1,0,17
5219,3.246,2,0,18
5220,2.774,1,0,17
5221,2.768,1,0,17
5222,2.774,1,0,18
5223,2.75,1,0,17
5224,2.744,1,0,17
5225,2.764,1,0,18
5226,4.348,27,0,17
5227,4.982,38,0,17
5228,4.966,37,0,17
5229,5.02,37,0,17
5230,4.978,38,0,17
5231,4.866,37,0,17
5232,4.84,37,0,17
5233,4.888,37,0,17
5234,5.176,37,0,17
5235,4.506,37,0,17
5236,4.608,37,0,17
5237,4.718,37,0,16
5238,4.7,37,0,17
5239,4.672,37,0,17
5240,2.62,2,0,17
5241,2.588,1,0,18
5242,2.758,1,1,17
5243,2.904,2,1,17
5244,2.906,1,1,17
5245,2.98,1,2,18
5246,2.984,1,1,17
5247,2.968,1,1,17
5248,2.956,2,2,17
5249,2.96,1,1,17
5250,2.962,1,2,17
5251,2.898,1,1,17
5252,3.248,1,1,17
5253,2.746,2,2,17
5254,2.744,1,1,17
5255,2.754,1,1,18
5256,2.664,1,2,17
5257,3.26,1,1,17
5258,2.402,2,1,17
5259,2.406,1,2,17
5260,2.41,1,1,18
5261,2.164,1,1,17
5262,1.906,1,1,18
5263,1.898,2,2,17
5264,1.904,1,1,17
5265,1.908,1,1,18
5266,1.902,1,1,17
5267,1.904,1,1,17
5268,1.896,2,2,18
5269,1.9,1,1,17
5270,1.85,1,0,17
5271,1.84,1,0,18
5272,1.83,1,0,17
5273,1.83,2,0,17
5274,1.81,1,0,18
5275,1.658,1,0,17
5276,1.654,1,0,17
5277,1.722,2,0,17
5278,1.76,1,0,18
5279,1.768,1,0,17
5280,1.766,1,0,17
5281,1.842,1,0,17
5282,1.678,2,0,18
5283,1.444,1,0,17
5284,1.444,1,0,17
5285,1.448,1,0,18
5286,1.444,2,0,17
5287,1.448,1,0,18
5288,1.444,1,0,17
5289,1.434,1,0,18
5290,1.518,1,0,17
5291,1.49,1,0,17
5292,1.474,1,0,17
5293,1.458,1,0,18
5294,1.518,1,0,17
5295,1.444,1,0,18
5296,1.43,2,0,17
5297,1.418,1,0,17
5298,1.42,1,0,18
5299,1.416,1,0,17
5300,1.406,1,0,17
5301,1.384,1,0,18
5302,1.348,1,0,17
5303,1.3,1,0,17
5304,1.332,1,0,18
5305,2.402,17,0,17
5306,3.496,37,0,17
5307,3.492,37,0,17
5308,3.502,38,0,17
5309,3.494,37,0,17
5310,3.486,37,0,17
5311,3.492,37,0,18
5312,3.504,37,0,17
5313,3.518,38,0,17
5314,3.52,38,0,17
5315,3.51,37,0,17
5316,3.502,37,0,18
5317,3.52,38,0,17
5318,3.508,37,0,17
5319,3.5,37,0,17
5320,2.368,19,0,17
5321,1.376,0,0,18
5322,1.38,0,0,17
5323,1.378,0,0,18
5324,1.394,0,0,17
5325,1.372,1,0,17
5326,1.358,0,0,17
5327,1.356,0,0,17
5328,1.348,0,0,17
5329,1.352,0,0,18
5330,1.348,0,0,17
5331,1.362,0,0,17
5332,1.358,0,0,17
5333,1.362,0,0,18
5334,1.368,0,0,17
5335,1.344,0,0,18
5336,1.282,0,0,17
5337,1.322,0,0,18
5338,1.36,0,0,17
5339,1.348,0,0,17
5340,1.352,0,0,18
5341,1.356,0,0,17
5342,1.356,0,0,18
5343,1.352,0,0,17
5344,1.356,0,0,18
5345,1.352,0,0,17
5346,1.344,0,0,18
5347,1.344,0,0,17
5348,1.342,0,0,17
5349,1.288,0,0,18
5350,1.266,0,0,17
5351,1.262,0,0,17
5352,1.276,0,0,18
5353,1.278,0,0,17
5354,1.286,0,0,18
5355,1.31,0,0,17
5356,1.28,0,0,18
5357,1.286,0,0,17
5358,1.284,0,0,18
5359,1.29,0,0,17
5360,1.302,0,0,18
5361,1.392,0,0,17
5362,1.4,0,0,18
5363,1.394,0,0,17
5364,1.4,0,0,18
5365,1.402,0,0,18
5366,1.406,0,0,18
5367,1.406,0,0,18
5368,1.4,0,0,17
5369,1.41,0,0,18
5370,1.406,0,0,18
5371,1.396,0,0,18
5372,1.386,0,0,17
5373,1.366,0,0,18
5374,1.37,0,0,17
5375,1.372,0,0,18
5376,1.328,0,0,17
5377,1.28,0,0,17
5378,1.276,0,0,18
5379,1.282,0,0,17
5380,1.278,0,0,18
5381,1.27,0,0,17
5382,1.27,0,0,18
5383,1.274,0,0,17
5384,1.328,0,0,17
5385,1.364,0,0,18
5386,1.366,0,0,17
5387,1.362,0,0,18
5388,1.364,0,0,17
5389,1.364,0,0,18
5390,1.36,0,0,17
5391,1.354,0,0,18
5392,1.43,0,0,17
5393,1.422,0,2,17
5394,1.418,0,1,18
5395,1.402,0,1,17
5396,1.362,0,2,18
5397,1.358,0,1,17
5398,1.364,0,2,18
5399,1.37,0,1,17
5400,1.366,0,1,17
5401,1.398,0,2,18
5402,1.484,0,1,18
5403,1.474,0,2,17
5404,1.478,0,1,18
5405,1.488,0,1,17
5406,1.49,0,2,18
5407,1.476,0,1,18
5408,1.476,0,1,18
5409,1.468,0,1,17
5410,1.464,0,2,18
5411,1.462,0,1,18
5412,1.458,0,1,17
5413,1.45,0,1,18
5414,1.452,0,2,17
5415,1.446,0,1,18
5416,1.44,0,1,17
5417,1.378,0,1,17
5418,1.352,0,1,18
5419,1.35,0,2,17
5420,1.348,0,1,18
5421,1.28,0,0,17
5422,1.276,0,0,17
5423,1.28,0,0,18
5424,1.29,0,0,18
5425,1.29,0,0,17
5426,1.292,0,0,18
5427,1.292,0,0,17
5428,1.302,0,0,18
5429,1.306,0,0,18
5430,1.292,0,0,17
5431,1.378,0,0,18
5432,1.39,0,0,18
5433,1.384,0,0,18
5434,1.392,0,0,18
5435,1.386,0,0,18
5436,1.37,0,0,17
5437,1.36,0,0,18
5438,1.36,0,0,18
5439,1.364,0,0,17
5440,1.362,0,0,18
5441,1.37,0,0,18
5442,1.362,0,0,17
5443,1.402,0,0,18
5444,1.406,0,0,18
5445,1.402,0,0,17
5446,1.404,0,0,18
5447,1.398,0,0,18
5448,1.4,0,0,17
5449,1.392,0,0,18
5450,1.384,0,0,18
5451,1.39,0,0,17
5452,1.39,0,0,18
5453,1.386,0,0,18
5454,1.096,0,0,13
5455,0.326,0,0,0
5456,0.326,0,0,0
5457,0.326,0,0,0
5458,0.262,0,0,0
5459,0.23,0,0,0
5460,0.23,0,0,0
5461,0.23,0,0,0
5462,0.23,0,0,0
5463,0.23,0,0,0
5464,0.232,0,0,0
5465,0.232,0,0,0
5466,0.232,0,0,0
5467,0.23,0,0,0
5468,0.232,0,0,0
5469,0.232,0,0,0
5470,0.232,0,0,0
5471,0.234,0,0,0
5472,0.234,0,0,0
5473,0.232,0,0,0
5474,0.232,0,0,0
5475,0.234,0,0,0
5476,0.232,0,0,0
5477,0.258,0,0,0
5478,0.31,0,0,0
5479,0.31,0,0,0
5480,0.312,0,0,0
5481,0.312,0,0,0
5482,0.31,0,0,0
5483,0.368,0,0,0
5484,0.416,0,0,0
5485,0.408,0,0,0
5486,0.408,0,0,0
5487,0.408,0,0,0
5488,0.404,0,0,0
5489,0.334,0,0,0
5490,0.334,0,0,0
5491,0.332,0,0,0
5492,0.332,0,0,0
5493,0.33,0,0,0
5494,0.33,0,0,0
5495,0.328,0,0,0
5496,0.33,0,0,0
5497,0.328,0,0,0
5498,0.328,0,0,0
5499,0.258,0,0,0
5500,0.234,0,0,0
5501,0.232,0,0,0
5502,0.234,0,0,0
5503,0.232,0,0,0
5504,0.232,0,0,0
5505,0.23,0,0,0
5506,0.23,0,0,0
5507,0.228,0,0,0
5508,0.228,0,0,0
5509,0.228,0,0,0
5510,0.228,0,0,0
5511,0.228,0,0,0
5512,0.228,0,0,0
5513,0.228,0,0,0
5514,0.23,0,0,0
5515,0.23,0,0,0
5516,0.23,0,0,0
5517,0.23,0,0,0
5518,0.232,0,0,0
5519,0.24,0,0,0
5520,0.238,0,0,0
5521,0.238,0,0,0
5522,0.238,0,0,0
5523,0.238,0,0,0
5524,0.312,0,0,0
5525,0.422,0,0,0
5526,0.418,0,0,0
5527,0.416,0,0,0
5528,0.416,0,0,0
5529,0.412,0,0,0
5530,0.408,0,0,0
5531,0.404,0,0,0
5532,0.402,0,0,0
5533,0.4,0,0,0
5534,0.406,0,0,0
5535,0.396,0,0,0
5536,0.332,0,0,0
5537,0.33,0,0,0
5538,0.328,0,0,0
5539,0.328,0,0,0
5540,0.248,0,0,0
5541,0.288,0,0,0
5542,0.316,0,1,0
5543,0.312,0,1,0
5544,0.312,0,1,0
5545,0.312,0,2,0
5546,0.312,0,1,0
5547,0.312,0,1,0
5548,0.314,0,2,0
5549,0.32,0,1,0
5550,0.32,0,2,0
5551,0.32,0,1,0
5552,0.318,0,1,0
5553,0.32,0,2,0
5554,0.318,0,1,0
5555,0.318,0,1,0
5556,0.316,0,2,0
5557,0.314,0,1,0
5558,0.31,0,1,0
5559,0.31,0,2,0
5560,0.31,0,1,0
5561,0.308,0,1,0
5562,0.308,0,1,0
5563,0.308,0,2,0
5564,0.314,0,1,0
5565,0.358,0,1,0
5566,0.424,0,1,0
5567,0.42,0,2,0
5568,0.416,0,1,0
5569,0.412,0,1,0
5570,0.39,0,1,0
5571,0.376,0,0,0
5572,0.41,0,0,0
5573,0.406,0,0,0
5574,0.404,0,0,0
5575,0.402,0,0,0
5576,0.402,0,0,0
5577,0.4,0,0,0
5578,0.4,0,0,0
5579,0.404,0,0,0
5580,0.402,0,0,0
5581,0.328,0,0,0
5582,0.308,0,0,0
5583,0.25,0,0,0
5584,0.24,0,0,0
5585,0.236,0,0,0
5586,0.232,0,0,0
5587,0.232,0,0,0
5588,0.232,0,0,0
5589,0.232,0,0,0
5590,0.232,0,0,0
5591,0.232,0,0,0
5592,0.232,0,0,0
5593,0.232,0,0,0
5594,0.24,0,0,0
5595,0.24,0,0,0
5596,0.24,0,0,0
5597,0.236,0,0,0
5598,0.236,0,0,0
5599,0.232,0,0,0
5600,0.234,0,0,0
5601,0.232,0,0,0
5602,0.232,0,0,0
5603,0.232,0,0,0
5604,0.232,0,0,0
5605,0.23,0,0,0
5606,0.276,0,0,0
5607,0.344,0,0,0
5608,0.342,0,0,0
5609,0.342,0,0,0
5610,0.34,0,0,0
5611,0.34,0,0,0
5612,0.336,0,0,0
5613,0.336,0,0,0
5614,0.334,0,0,0
5615,0.332,0,0,0
5616,0.33,0,0,0
5617,0.328,0,0,0
5618,0.33,0,0,0
5619,0.374,0,0,0
5620,0.406,0,0,0
5621,0.406,0,0,0
5622,0.352,0,0,0
5623,0.31,0,0,0
5624,0.308,0,0,0
5625,0.308,0,0,0
5626,0.306,0,0,0
5627,0.304,0,0,0
5628,0.304,0,0,0
5629,0.3,0,0,0
5630,0.302,0,0,0
5631,0.234,0,0,0
5632,0.234,0,0,0
5633,0.232,0,0,0
5634,0.232,0,0,0
5635,0.234,0,0,0
5636,0.238,0,0,0
5637,0.236,0,0,0
5638,0.234,0,0,0
5639,0.236,0,0,0
5640,0.236,0,0,0
5641,0.236,0,0,0
5642,0.236,0,0,0
5643,0.236,0,0,0
5644,0.238,0,0,0
5645,0.234,0,0,0
5646,0.238,0,0,0
5647,0.318,0,0,0
5648,0.35,0,0,0
5649,0.346,0,0,0
5650,0.344,0,0,0
5651,0.344,0,0,0
5652,0.34,0,0,0
5653,0.34,0,0,0
5654,0.34,0,0,0
5655,0.338,0,0,0
5656,0.336,0,0,0
5657,0.334,0,0,0
5658,0.332,0,0,0
5659,0.334,0,0,0
5660,0.332,0,0,0
5661,0.334,0,0,0
5662,0.326,0,0,0
5663,0.238,0,0,0
5664,0.238,0,0,0
5665,0.24,0,0,0
5666,0.242,0,0,0
5667,0.324,0,0,0
5668,0.322,0,0,0
5669,0.318,0,0,0
5670,0.312,0,0,0
5671,0.312,0,0,0
5672,0.31,0,0,0
5673,0.31,0,0,0
5674,0.308,0,0,0
5675,0.308,0,0,0
5676,0.308,0,0,0
5677,0.308,0,0,0
5678,0.24,0,0,0
5679,0.236,0,0,0
5680,0.236,0,0,0
5681,0.24,0,0,0
5682,0.244,0,0,0
5683,0.244,0,0,0
5684,0.244,0,0,0
5685,0.244,0,0,0
5686,0.24,0,0,0
5687,0.24,0,0,0
5688,0.3,0,0,0
5689,0.346,0,0,0
5690,0.38,0,0,0
5691,0.422,0,0,0
5692,0.424,0,2,0
5693,0.422,0,1,0
5694,0.42,0,2,0
5695,0.42,0,1,0
5696,0.42,0,1,0
5697,0.424,0,2,0
5698,0.422,0,1,0
5699,0.422,0,2,0
5700,0.424,0,1,0
5701,0.422,0,1,0
5702,0.42,0,2,0
5703,0.42,0,1,0
5704,0.338,0,2,0
5705,0.32,0,1,0
5706,0.314,0,1,0
5707,0.312,0,1,0
5708,0.31,0,2,0
5709,0.308,0,1,0
5710,0.308,0,1,0
5711,0.312,0,2,0
5712,0.316,0,1,0
5713,0.314,0,1,0
5714,0.39,0,1,0
5715,0.39,0,1,0
5716,0.392,0,2,0
5717,0.39,0,1,0
5718,0.39,0,1,0
5719,0.39,0,1,0
5720,0.324,0,1,0
5721,0.308,0,0,0
5722,0.308,0,0,0
5723,0.306,0,0,0
5724,0.306,0,0,0
5725,0.248,0,0,0
5726,0.24,0,0,0
5727,0.244,0,0,0
5728,0.244,0,0,0
5729,0.276,0,0,0
5730,0.356,0,0,0
5731,0.352,0,0,0
5732,0.35,0,0,0
5733,0.348,0,0,0
5734,0.342,0,0,0
5735,0.342,0,0,0
5736,0.342,0,0,0
5737,0.34,0,0,0
5738,0.336,0,0,0
5739,0.334,0,0,0
5740,0.332,0,0,0
5741,0.334,0,0,0
5742,0.336,0,0,0
5743,0.334,0,0,0
5744,0.332,0,0,0
5745,0.282,0,0,0
5746,0.232,0,0,0
5747,0.232,0,0,0
5748,0.234,0,0,0
5749,0.234,0,0,0
5750,0.234,0,0,0
5751,0.232,0,0,0
5752,0.234,0,0,0
5753,0.232,0,0,0
5754,0.232,0,0,0
