Index,Global_active_power KW,Global_reactive_power KW,Apparent_power_KVA
3520,0.262,0.0,0.262
3521,0.244,0.0,0.244
3522,0.264,0.0,0.264
3523,0.244,0.0,0.244
3524,0.27,0.0,0.27
3525,0.342,0.126,0.3644722211636986
3526,0.35,0.128,0.37267143705950956
3527,0.33,0.124,0.35252801307130194
3528,0.35,0.126,0.37198924715641984
3529,0.328,0.118,0.3485799764759875
3530,0.346,0.122,0.3668787265568828
3531,0.414,0.214,0.4660386250087003
3532,0.42,0.228,0.477895386041757
3533,0.402,0.222,0.4592254348356589
3534,0.45,0.248,0.5138131956265818
3535,0.516,0.362,0.630317380372777
3536,0.524,0.372,0.6426196386666067
3537,0.52,0.37,0.638200595424354
3538,0.5,0.362,0.6172876152977638
3539,0.45,0.268,0.5237594867875903
3540,0.422,0.254,0.49254441424099005
3541,0.438,0.26,0.50935645671769
3542,0.416,0.252,0.48637434142849273
3543,0.432,0.256,0.5021553544472069
3544,0.414,0.254,0.4857077310482097
3545,0.43,0.258,0.5014618629566958
3546,0.408,0.25,0.47850182862764484
3547,0.404,0.222,0.4609772228646444
3548,0.316,0.116,0.3366184783995079
3549,0.29,0.0,0.29
3550,0.248,0.0,0.248
3551,0.266,0.0,0.266
3552,0.242,0.0,0.242
3553,0.262,0.0,0.262
3554,0.24,0.0,0.24
3555,0.26,0.0,0.26
3556,0.242,0.0,0.242
3557,0.26,0.0,0.26
3558,0.242,0.0,0.242
3559,0.262,0.0,0.262
3560,0.242,0.0,0.242
3561,0.262,0.0,0.262
3562,0.244,0.0,0.244
3563,0.262,0.0,0.262
3564,0.246,0.0,0.246
3565,0.27,0.0,0.27
3566,0.26,0.0,0.26
3567,0.26,0.0,0.26
3568,0.268,0.0,0.268
3569,0.25,0.0,0.25
3570,0.264,0.0,0.264
3571,0.244,0.0,0.244
3572,0.262,0.0,0.262
3573,0.29,0.0,0.29
3574,0.412,0.17,0.4456949629511197
3575,0.422,0.232,0.4815682713800817
3576,0.44,0.234,0.49835328834071113
3577,0.42,0.23,0.47885279575251516
3578,0.438,0.236,0.49753391844174805
3579,0.418,0.232,0.4780669409193654
3580,0.438,0.232,0.49564906940293957
3581,0.42,0.234,0.48078685506157504
3582,0.416,0.208,0.46510213931995625
3583,0.342,0.124,0.3637856511738747
3584,0.362,0.132,0.3853154551792596
3585,0.342,0.128,0.3651684542782961
3586,0.316,0.068,0.32323366161339073
3587,0.24,0.0,0.24
3588,0.258,0.0,0.258
3589,0.24,0.0,0.24
3590,0.258,0.0,0.258
3591,0.24,0.0,0.24
3592,0.26,0.0,0.26
3593,0.242,0.0,0.242
3594,0.264,0.0,0.264
3595,0.246,0.0,0.246
3596,0.266,0.0,0.266
3597,0.256,0.0,0.256
3598,0.252,0.0,0.252
3599,0.264,0.0,0.264
3600,0.246,0.0,0.246
3601,0.266,0.0,0.266
3602,0.244,0.0,0.244
3603,0.258,0.0,0.258
3604,0.24,0.0,0.24
3605,0.256,0.0,0.256
3606,0.236,0.0,0.236
3607,0.256,0.0,0.256
3608,0.238,0.0,0.238
3609,0.26,0.0,0.26
3610,0.244,0.0,0.244
3611,0.264,0.0,0.264
3612,0.316,0.058,0.321278695216474
3613,0.374,0.13,0.3959494917284274
3614,0.35,0.122,0.37065347698355666
3615,0.368,0.13,0.390287073831558
3616,0.34,0.122,0.36122569122364484
3617,0.356,0.126,0.3776400402499714
3618,0.336,0.122,0.35746328482796663
3619,0.422,0.196,0.46529560496527367
3620,0.408,0.226,0.46641183518431434
3621,0.426,0.228,0.4831769862069178
3622,0.408,0.226,0.46641183518431434
3623,0.424,0.232,0.4833218389437829
3624,0.406,0.224,0.46369386452701744
3625,0.358,0.13,0.3808726821393207
3626,0.316,0.094,0.3296846978553903
3627,0.308,0.062,0.31417829333039543
3628,0.264,0.0,0.264
3629,0.248,0.0,0.248
3630,0.264,0.0,0.264
3631,0.242,0.0,0.242
3632,0.26,0.0,0.26
3633,0.24,0.0,0.24
3634,0.26,0.0,0.26
3635,0.24,0.0,0.24
3636,0.26,0.0,0.26
3637,0.244,0.0,0.244
3638,0.264,0.0,0.264
3639,0.246,0.0,0.246
3640,0.264,0.0,0.264
3641,0.244,0.0,0.244
3642,0.262,0.0,0.262
3643,0.244,0.0,0.244
3644,0.264,0.0,0.264
3645,0.244,0.0,0.244
3646,0.262,0.0,0.262
3647,0.242,0.0,0.242
3648,0.262,0.0,0.262
3649,0.244,0.0,0.244
3650,0.262,0.0,0.262
3651,0.37,0.13,0.39217343102255153
3652,0.372,0.132,0.39472522088156464
3653,0.348,0.126,0.3701080923189872
3654,0.366,0.132,0.3890758280849634
3655,0.346,0.122,0.3668787265568828
3656,0.364,0.13,0.38651778743028115
3657,0.348,0.124,0.36943199644860214
3658,0.352,0.12,0.37189245757342265
3659,0.354,0.12,0.3737860350521405
3660,0.402,0.19,0.44463917956023624
3661,0.436,0.238,0.4967293025381128
3662,0.416,0.238,0.47927027865287036
3663,0.434,0.246,0.4988707247373812
3664,0.408,0.198,0.45350633953672576
3665,0.418,0.214,0.46959557067757784
3666,0.4,0.208,0.4508480897153719
3667,0.42,0.216,0.4722880476997062
3668,0.4,0.214,0.45364744019998615
3669,0.418,0.218,0.47143186146038113
3670,0.396,0.214,0.45012442724206825
3671,0.412,0.214,0.46426285658019206
3672,0.354,0.154,0.38604662930791145
3673,0.338,0.108,0.3548351730029029
3674,0.318,0.102,0.3339580812018179
3675,0.336,0.106,0.352323714785139
3676,0.32,0.108,0.3377336228449871
3677,0.34,0.118,0.3598944289649397
3678,0.32,0.114,0.33969986753014786
3679,0.338,0.118,0.35800558654859005
3680,0.316,0.108,0.33394610343586884
3681,0.328,0.112,0.34659486435895154
3682,0.31,0.11,0.3289376840679705
3683,0.428,0.146,0.4522167621838005
3684,1.484,0.096,1.4871018794958197
3685,5.244,0.0,5.244
3686,4.856,0.0,4.856
3687,4.862,0.0,4.862
3688,2.636,0.0,2.636
3689,1.344,0.068,1.3457191386021081
3690,1.402,0.142,1.4091728070041658
3691,1.396,0.146,1.4036139070271425
3692,2.35,0.18,2.3568835355188855
3693,2.516,0.17,2.5217367031472575
3694,1.234,0.154,1.2435722737340198
3695,1.31,0.152,1.3187888382906492
3696,1.372,0.152,1.3803941466117569
3697,1.37,0.148,1.3779709721180633
3698,0.782,0.142,0.7947880220536795
3699,0.784,0.142,0.796755922475635
3700,0.764,0.132,0.7753192890674138
3701,0.772,0.134,0.7835432342889574
3702,0.658,0.102,0.6658588439001167
3703,0.566,0.0,0.566
3704,0.652,0.1,0.6596241353983343
3705,0.634,0.108,0.6431329567049103
3706,0.636,0.108,0.6451046426743494
3707,0.636,0.104,0.6444470498031627
3708,0.638,0.102,0.6461021591048896
3709,0.634,0.112,0.6438167441127949
3710,0.634,0.112,0.6438167441127949
3711,0.628,0.11,0.6375609774758804
3712,0.646,0.112,0.6556370947406804
3713,0.584,0.0,0.584
3714,0.582,0.0,0.582
3715,0.576,0.0,0.576
3716,0.566,0.0,0.566
3717,0.562,0.0,0.562
3718,0.572,0.0,0.572
3719,0.564,0.0,0.564
3720,0.578,0.0,0.578
3721,0.588,0.0,0.588
3722,0.592,0.0,0.592
3723,0.582,0.0,0.582
3724,0.614,0.0,0.614
3725,0.648,0.0,0.648
3726,0.648,0.0,0.648
3727,1.3,0.08,1.302459212413195
3728,1.976,0.344,2.005719820912183
3729,1.922,0.304,1.9458931111445972
3730,1.648,0.148,1.6546322854338362
3731,2.586,0.144,2.59000617759881
3732,3.068,0.138,3.0711020823150768
3733,3.05,0.136,3.053030625460544
3734,3.032,0.136,3.035048599281402
3735,3.052,0.14,3.055209321797772
3736,3.21,0.136,3.2128797051866105
3737,3.194,0.126,3.196484318747708
3738,3.104,0.114,3.1060927223764585
3739,3.288,0.108,3.2897732444653385
3740,3.284,0.106,3.2857102732894754
3741,3.408,0.0,3.408
3742,3.594,0.0,3.594
3743,3.518,0.0,3.518
3744,2.99,0.0,2.99
3745,3.278,0.0,3.278
3746,4.034,0.0,4.034
3747,3.022,0.082,3.02311230357061
3748,2.924,0.154,2.9280525951560366
3749,3.074,0.154,3.077855097303965
3750,2.92,0.132,2.922982038945843
3751,2.876,0.132,2.8790276136223496
3752,2.884,0.13,2.8869284715766685
3753,2.85,0.13,2.8529633716541123
3754,2.83,0.128,2.8328932207197646
3755,2.808,0.096,2.8096405464044683
3756,2.724,0.0,2.724
3757,2.914,0.0,2.914
3758,3.108,0.17,3.11264581987736
3759,3.138,0.212,3.1451530964326677
3760,3.084,0.142,3.087267400145313
3761,1.932,0.0,1.932
3762,2.306,0.0,2.306
3763,3.962,0.0,3.962
3764,3.948,0.0,3.948
3765,4.214,0.0,4.214
3766,4.32,0.114,4.32150390489237
3767,4.308,0.116,4.309561462608464
3768,4.266,0.112,4.267469976461463
3769,4.348,0.118,4.349600901232203
3770,4.352,0.12,4.353654097422073
3771,4.358,0.12,4.359651820960017
3772,4.372,0.122,4.373701864553641
3773,4.286,0.126,4.287851676539196
3774,3.848,0.134,3.8503324531785563
3775,1.96,0.152,1.9658850424172822
3776,1.976,0.152,1.9818375311816052
3777,2.508,0.174,2.514028639455008
3778,1.936,0.192,1.945497365713971
3779,1.864,0.158,1.8706843667492388
3780,1.816,0.0,1.816
3781,1.848,0.0,1.848
3782,1.898,0.0,1.898
3783,2.02,0.0,2.02
3784,1.872,0.066,1.8731631002131128
3785,1.834,0.068,1.8352601995357498
3786,1.796,0.0,1.796
3787,1.828,0.0,1.828
3788,1.58,0.0,1.58
3789,1.566,0.0,1.566
3790,1.408,0.05,1.4088875043806726
3791,1.818,0.214,1.8305518293673086
3792,1.724,0.148,1.7303410068538514
3793,1.648,0.148,1.6546322854338362
3794,1.726,0.172,1.7345489327199737
3795,1.73,0.166,1.7379459140030797
3796,3.864,0.226,3.8706035705042177
3797,3.94,0.176,3.943929005446219
3798,4.04,0.216,4.045770136821913
3799,5.808,0.156,5.8100946636005855
3800,5.354,0.106,5.355049206123133
3801,5.47,0.09,5.470740352091296
3802,5.536,0.094,5.536797991619344
3803,6.662,0.068,6.662347033891285
3804,7.828,0.182,7.830115452533251
3805,7.84,0.188,7.8422537576898135
3806,7.818,0.202,7.820609183433219
3807,7.816,0.184,7.818165513725071
3808,6.498,0.238,6.502357111079028
3809,5.768,0.228,5.772504482458198
3810,5.774,0.222,5.778266175938938
3811,6.964,0.188,6.966537159880797
3812,7.746,0.194,7.74842900206229
3813,6.78,0.198,6.782890534278141
3814,5.814,0.256,5.819633321782396
3815,4.978,0.23,4.98331054621323
3816,5.024,0.238,5.029634181528514
3817,5.994,0.208,5.997607856470778
3818,5.828,0.164,5.830307024505657
3819,5.68,0.124,5.681353359895862
3820,5.494,0.124,5.495399166575618
3821,4.674,0.104,4.675156895762965
3822,5.698,0.098,5.698842689529165
3823,5.668,0.0,5.668
3824,3.542,0.0,3.542
3825,2.944,0.072,2.9448803031702324
3826,3.492,0.046,3.4923029650933777
3827,2.944,0.0,2.944
3828,2.064,0.066,2.065054962948928
3829,2.514,0.088,2.515539703522884
3830,2.242,0.114,2.2448964341367734
3831,1.492,0.11,1.4960494644228848
3832,2.642,0.17,2.6474636919134507
3833,2.53,0.184,2.5366820849290512
3834,1.77,0.212,1.782650835132893
3835,2.642,0.186,2.6485392200229922
3836,2.732,0.204,2.7396058110611463
3837,1.112,0.144,1.1212849771579037
3838,2.3,0.0,2.3
3839,1.864,0.0,1.864
3840,2.018,0.0,2.018
3841,1.182,0.0,1.182
3842,2.494,0.11,2.496424643364987
3843,1.412,0.14,1.4189235356424248
3844,0.676,0.174,0.698034383107308
3845,0.848,0.14,0.85947891189953
3846,0.546,0.17,0.5718531279970409
3847,0.506,0.144,0.5260912468384168
3848,0.55,0.172,0.5762672990895805
3849,0.514,0.15,0.5354400059763932
3850,0.54,0.18,0.5692099788303083
3851,0.514,0.158,0.5377359947037207
3852,0.524,0.176,0.5527675822622018
3853,0.428,0.134,0.4484863431588525
3854,0.33,0.11,0.3478505426185217
3855,0.35,0.116,0.36872211758992707
3856,0.268,0.0,0.268
3857,0.246,0.0,0.246
3858,0.226,0.0,0.226
3859,0.252,0.0,0.252
3860,0.232,0.0,0.232
3861,0.25,0.0,0.25
3862,0.23,0.0,0.23
3863,0.244,0.0,0.244
3864,0.228,0.0,0.228
3865,0.25,0.0,0.25
3866,0.238,0.0,0.238
3867,0.302,0.0,0.302
3868,0.32,0.086,0.3313547947442439
3869,0.302,0.084,0.3134645115479582
3870,0.326,0.086,0.3371527843574779
3871,0.308,0.082,0.31872872478018044
3872,0.326,0.088,0.33766847646767384
3873,0.302,0.082,0.31293449793846634
3874,0.316,0.088,0.3280243893371345
3875,0.298,0.082,0.30907604242321984
3876,0.308,0.078,0.31772314992773193
3877,0.222,0.0,0.222
3878,0.244,0.0,0.244
3879,0.23,0.0,0.23
3880,0.324,0.064,0.3302605032394882
3881,0.332,0.108,0.3491246195844687
3882,0.344,0.108,0.3605551275463989
3883,0.324,0.1,0.33908111124036383
3884,0.34,0.104,0.3555502777386062
3885,0.316,0.092,0.3291200388915874
3886,0.332,0.094,0.34505072090926
3887,0.312,0.088,0.3241727934296769
3888,0.33,0.096,0.3436800837988725
3889,0.316,0.102,0.3320542124412819
3890,0.334,0.11,0.351647550823264
3891,0.316,0.104,0.332674014614908
3892,0.338,0.114,0.3567071628100563
3893,0.32,0.114,0.33969986753014786
3894,0.302,0.064,0.3087069808086626
3895,0.222,0.0,0.222
3896,0.242,0.0,0.242
3897,0.234,0.0,0.234
3898,0.23,0.0,0.23
3899,0.244,0.0,0.244
3900,0.224,0.0,0.224
3901,0.244,0.0,0.244
3902,0.224,0.0,0.224
3903,0.244,0.0,0.244
3904,0.226,0.0,0.226
3905,0.244,0.0,0.244
3906,0.316,0.086,0.32749351138610366
3907,0.41,0.204,0.4579475952551776
3908,0.392,0.22,0.4495152945117663
3909,0.408,0.23,0.4683631070013948
3910,0.39,0.222,0.4487582868315637
3911,0.41,0.232,0.4710881021634913
3912,0.386,0.218,0.44330576355378015
3913,0.598,0.298,0.668137710356181
3914,0.58,0.272,0.6406122071893416
3915,0.546,0.222,0.5894064811316551
3916,0.51,0.168,0.5369580989239291
3917,0.524,0.196,0.559456879482235
3918,0.56,0.224,0.6031384583990644
3919,0.63,0.328,0.7102703710559803
3920,0.612,0.308,0.6851335636209921
3921,0.422,0.252,0.4915160221193201
3922,1.492,0.23,1.509623794195097
3923,1.224,0.248,1.2488714905866016
3924,0.566,0.234,0.6124638764857891
3925,0.566,0.228,0.6101966896009843
3926,0.586,0.238,0.6324871540197476
3927,0.566,0.234,0.6124638764857891
3928,0.584,0.24,0.6313921127160205
3929,0.566,0.238,0.61400325732035
3930,0.56,0.232,0.6061550956644677
3931,0.55,0.216,0.590894237575558
3932,0.458,0.066,0.46273102338183464
3933,0.394,0.0,0.394
3934,0.392,0.0,0.392
3935,0.4,0.0,0.4
3936,1.476,0.0,1.476
3937,2.41,0.0,2.41
3938,1.942,0.0,1.942
3939,2.452,0.0,2.452
3940,1.93,0.0,1.93
3941,3.734,0.0,3.734
3942,4.602,0.0,4.602
3943,4.698,0.0,4.698
3944,4.702,0.0,4.702
3945,4.702,0.08,4.702680512218537
3946,4.66,0.084,4.660757020055862
3947,4.618,0.072,4.618561247834655
3948,4.668,0.086,4.668792135017364
3949,4.542,0.078,4.5426696996369875
3950,1.696,0.108,1.699435200294498
3951,1.872,0.084,1.8738836676805741
3952,2.404,0.114,2.4067014771259023
3953,2.226,0.098,2.2281561884212695
3954,1.246,0.06,1.2474437863086256
3955,2.412,0.0,2.412
3956,1.852,0.0,1.852
3957,1.808,0.142,1.8135677544552893
3958,2.564,0.154,2.5686206415117043
3959,1.558,0.196,1.5702802297679228
3960,2.158,0.196,2.166882553347089
3961,2.308,0.154,2.3131320757795044
3962,1.364,0.168,1.3743070981407324
3963,2.56,0.142,2.5639352565928806
3964,1.798,0.152,1.804413478114149
3965,1.95,0.148,1.9556083452470743
3966,2.4,0.172,2.406155439700436
3967,1.596,0.238,1.6136480409308593
3968,2.692,0.214,2.700492547666074
3969,1.838,0.226,1.8518423259014252
3970,2.25,0.19,2.2580079716422614
3971,2.072,0.08,2.0735438263996255
3972,1.488,0.0,1.488
3973,2.392,0.0,2.392
3974,1.342,0.0,1.342
3975,2.088,0.0,2.088
3976,1.644,0.0,1.644
3977,1.78,0.0,1.78
3978,1.876,0.0,1.876
3979,1.536,0.0,1.536
3980,2.38,0.0,2.38
3981,1.268,0.0,1.268
3982,2.162,0.0,2.162
3983,1.766,0.13,1.770778359931022
3984,1.828,0.134,1.8329047984006153
3985,2.162,0.14,2.1665280981330475
3986,1.436,0.138,1.4426156799369678
3987,2.484,0.136,2.487720241506267
3988,1.368,0.14,1.3751450832548544
3989,2.216,0.142,2.220544978152886
3990,1.636,0.132,1.6413165447286515
3991,1.848,0.134,1.8528518559237273
3992,1.894,0.0,1.894
3993,1.492,0.06,1.4932059469477075
3994,1.516,0.046,1.5166977286196481
3995,2.302,0.146,2.3066252404757908
3996,1.11,0.158,1.1211886549550885
3997,2.488,0.162,2.493268537482475
3998,1.324,0.154,1.3329261044784142
3999,2.056,0.164,2.062530484623197
4000,1.438,0.192,1.4507611795192206
4001,0.61,0.32,0.6888396039717809
4002,0.566,0.294,0.6378024772607895
4003,0.606,0.318,0.6843683218852258
4004,0.578,0.292,0.6475708455451032
4005,0.586,0.306,0.6610839583592995
4006,0.572,0.28,0.6368547715138828
4007,0.586,0.302,0.6592419889539803
4008,0.484,0.254,0.5466004024879602
4009,0.296,0.112,0.3164806471176397
4010,0.314,0.118,0.3354400095397089
4011,0.29,0.116,0.3123395588138012
4012,0.308,0.12,0.33055105505806515
4013,0.288,0.116,0.31048349392520047
4014,0.304,0.118,0.3260981447355995
4015,0.284,0.112,0.30528675044947495
4016,0.302,0.116,0.32351197813991367
4017,0.282,0.112,0.30342709173704313
4018,0.302,0.118,0.3242344830520036
4019,0.282,0.116,0.3049262205845866
4020,0.3,0.12,0.32310988842807026
4021,0.284,0.116,0.30677679182102413
4022,0.382,0.22,0.44082195952561165
4023,0.378,0.224,0.439385935141306
4024,0.362,0.218,0.42257307060436305
4025,0.38,0.224,0.4411076966002747
4026,0.352,0.218,0.4140386455392781
4027,0.368,0.224,0.4308131845707603
4028,0.34,0.202,0.39547945585074334
4029,0.294,0.098,0.3099032106965012
4030,0.252,0.06,0.25904439773907484
4031,0.22,0.0,0.22
4032,0.202,0.0,0.202
4033,0.284,0.052,0.2887213189218974
4034,0.314,0.122,0.3368679266418814
4035,0.33,0.128,0.3539547993741574
4036,0.308,0.124,0.33202409551115414
4037,0.33,0.132,0.3554208772708773
4038,0.314,0.13,0.3398470244095128
4039,0.332,0.134,0.3580223456713282
4040,0.304,0.126,0.32907749847110485
4041,0.32,0.13,0.3453983207834109
4042,0.3,0.124,0.3246166970443757
4043,0.32,0.132,0.346156034181119
4044,0.3,0.126,0.32538592471094996
4045,0.32,0.136,0.3477010209936117
4046,0.3,0.13,0.3269556544854363
4047,0.246,0.0,0.246
4048,0.204,0.0,0.204
4049,0.224,0.0,0.224
4050,0.206,0.0,0.206
4051,0.224,0.0,0.224
4052,0.216,0.0,0.216
4053,0.224,0.0,0.224
4054,0.232,0.0,0.232
4055,0.204,0.0,0.204
4056,0.224,0.0,0.224
4057,0.206,0.0,0.206
4058,0.224,0.0,0.224
4059,0.204,0.0,0.204
4060,0.224,0.0,0.224
4061,0.25,0.0,0.25
4062,0.3,0.102,0.31686590223626143
4063,0.28,0.092,0.29472699231661836
4064,0.298,0.094,0.31247399891831
4065,0.278,0.088,0.29159561039220055
4066,0.296,0.094,0.31056722299689
4067,0.278,0.092,0.29282759432813027
4068,0.498,0.172,0.5268662069254395
4069,0.484,0.152,0.5073066134006139
4070,0.436,0.09,0.44519209337094023
4071,0.43,0.06,0.43416586692184816
4072,0.534,0.206,0.5723565322419235
4073,0.526,0.198,0.5620320275571491
4074,0.53,0.21,0.570087712549569
4075,0.518,0.194,0.5531365111796545
4076,0.326,0.136,0.35323080273384994
4077,0.322,0.132,0.34800574707898146
4078,0.308,0.13,0.3343112322372672
4079,0.322,0.132,0.34800574707898146
4080,0.302,0.126,0.32723080539582455
4081,0.318,0.13,0.3435462123208463
4082,0.304,0.13,0.3306297022349928
4083,0.326,0.134,0.3524656011584677
4084,0.306,0.126,0.33092597359530423
4085,0.284,0.078,0.2945165530152762
4086,0.204,0.0,0.204
4087,0.222,0.0,0.222
4088,0.202,0.0,0.202
4089,0.22,0.0,0.22
4090,0.202,0.0,0.202
4091,0.222,0.0,0.222
4092,0.202,0.0,0.202
4093,0.222,0.0,0.222
4094,0.202,0.0,0.202
4095,0.222,0.0,0.222
4096,0.204,0.0,0.204
4097,0.224,0.0,0.224
4098,0.208,0.0,0.208
4099,0.23,0.0,0.23
4100,0.208,0.0,0.208
4101,0.268,0.0,0.268
4102,0.28,0.094,0.29535741060620097
4103,0.3,0.1,0.31622776601683794
4104,0.282,0.094,0.29725410005582764
4105,0.304,0.108,0.32261432082286734
4106,0.294,0.11,0.31390444405901613
4107,0.296,0.112,0.3164806471176397
4108,0.3,0.11,0.3195309061734091
4109,0.282,0.104,0.30056613249000624
4110,0.358,0.154,0.38971784665319087
4111,0.318,0.136,0.34586124385365874
4112,0.334,0.14,0.36215466309299404
4113,0.318,0.13,0.3435462123208463
4114,0.338,0.14,0.36584696254034965
4115,0.316,0.134,0.343237527085836
4116,0.334,0.142,0.3629325006113396
4117,0.314,0.136,0.3421870833330797
4118,0.326,0.144,0.35638742963241565
4119,0.308,0.142,0.3391577803913689
4120,0.324,0.146,0.3553758573679422
4121,0.344,0.172,0.38460369212996376
4122,0.408,0.268,0.4881475186867183
4123,0.372,0.24,0.44270080189672123
4124,0.314,0.132,0.340617087064052
4125,0.294,0.122,0.3183080269173242
4126,0.314,0.13,0.3398470244095128
4127,0.298,0.128,0.32432699548449556
4128,0.322,0.132,0.34800574707898146
4129,0.302,0.128,0.32800609750429943
4130,0.32,0.132,0.346156034181119
4131,0.3,0.128,0.326165602110339
4132,0.318,0.128,0.34279439902075415
4133,0.298,0.126,0.32354288741989057
4134,0.316,0.132,0.3424616766880639
4135,0.29,0.124,0.3153981610599529
4136,0.308,0.134,0.33588688572196446
4137,0.296,0.128,0.32249030993194194
4138,0.296,0.13,0.3232893440866865
4139,0.306,0.134,0.3340538878684096
4140,0.286,0.128,0.3133368794125581
4141,0.304,0.132,0.33142118218363775
4142,0.37,0.226,0.43356199095400416
4143,0.388,0.248,0.4604866990478661
4144,0.368,0.238,0.4382556331640245
4145,0.388,0.248,0.4604866990478661
4146,0.334,0.182,0.3803682426281143
4147,0.312,0.12,0.33428131865241884
4148,0.372,0.2,0.4223553006652101
4149,0.422,0.262,0.49671722337764773
4150,0.376,0.228,0.43972718815192674
4151,0.336,0.154,0.3696106059084344
4152,0.314,0.146,0.3462831211595506
4153,0.332,0.154,0.3659781414237741
4154,0.308,0.134,0.33588688572196446
4155,0.326,0.142,0.355584026637868
4156,0.306,0.138,0.33567841753678473
4157,0.326,0.142,0.355584026637868
4158,0.312,0.14,0.34197075898386403
4159,0.334,0.152,0.36696048833627853
4160,0.312,0.146,0.34447060832529675
4161,0.334,0.156,0.36863532115086317
4162,0.238,0.0,0.238
4163,0.236,0.0,0.236
4164,0.216,0.0,0.216
