Index,Global_active_power,Global_reactive_power
4499,3.266,0.308
4500,4.258,0.492
4501,5.15,0.578
4502,4.038,0.526
4503,2.76,0.432
4504,4.412,0.512
4505,4.126,0.502
4506,3.322,0.45
4507,3.356,0.272
4508,3.838,0.374
4509,3.182,0.424
4510,3.54,0.266
4511,2.078,0.314
4512,2.49,0.282
4513,2.764,0.298
4514,1.798,0.296
4515,3.004,0.294
4516,2.17,0.296
4517,2.412,0.308
4518,2.75,0.288
4519,1.834,0.324
4520,2.936,0.216
4521,1.992,0.202
4522,2.42,0.18
4523,2.51,0.198
4524,1.904,0.192
4525,2.92,0.202
4526,1.724,0.196
4527,2.686,0.196
4528,2.182,0.186
4529,2.214,0.194
4530,2.712,0.232
4531,1.848,0.344
4532,2.986,0.302
4533,1.958,0.24
4534,2.508,0.184
4535,2.41,0.214
4536,2.044,0.204
4537,2.844,0.202
4538,1.71,0.208
4539,2.792,0.204
4540,1.992,0.2
4541,2.43,0.21
4542,2.354,0.192
4543,2.036,0.206
4544,2.736,0.116
4545,1.6,0.07
4546,2.712,0.048
4547,1.928,0.07
4548,2.3,0.05
4549,2.368,0.058
4550,1.818,0.0
4551,2.796,0.092
4552,1.906,0.158
4553,2.436,0.152
4554,2.472,0.146
4555,1.812,0.16
4556,2.582,0.14
4557,1.096,0.174
4558,1.304,0.154
4559,2.144,0.154
4560,2.3,0.094
4561,2.33,0.052
4562,0.804,0.064
4563,1.52,0.068
4564,1.976,0.048
4565,2.774,0.046
4566,0.964,0.06
4567,0.828,0.072
4568,0.838,0.096
4569,0.932,0.198
4570,0.888,0.186
4571,0.916,0.196
4572,0.884,0.194
4573,0.914,0.202
4574,0.734,0.152
4575,0.704,0.148
4576,0.728,0.152
4577,0.72,0.146
4578,0.716,0.142
4579,0.722,0.144
4580,0.698,0.142
4581,0.72,0.154
4582,0.664,0.094
4583,0.628,0.0
4584,0.616,0.0
4585,0.628,0.0
4586,0.606,0.0
4587,0.622,0.0
4588,0.604,0.0
4589,0.616,0.0
4590,0.602,0.0
4591,0.616,0.0
4592,0.632,0.0
4593,0.7,0.114
4594,0.882,0.094
4595,1.932,0.086
4596,1.446,0.082
4597,1.346,0.088
4598,0.968,0.09
4599,0.986,0.094
4600,0.964,0.088
4601,1.012,0.094
4602,0.994,0.0
4603,0.988,0.0
4604,0.97,0.0
4605,1.102,0.0
4606,0.766,0.0
4607,0.81,0.132
4608,0.802,0.128
4609,0.794,0.126
4610,0.806,0.13
4611,0.786,0.126
4612,0.804,0.132
4613,0.884,0.256
4614,0.884,0.256
4615,0.866,0.254
4616,0.882,0.258
4617,0.86,0.25
4618,0.858,0.26
4619,0.826,0.26
4620,0.81,0.25
4621,0.714,0.13
4622,0.736,0.134
4623,0.716,0.126
4624,0.734,0.132
4625,0.714,0.126
4626,0.728,0.128
4627,0.706,0.122
4628,0.724,0.128
4629,0.698,0.122
4630,0.752,0.154
4631,0.768,0.224
4632,0.618,0.232
4633,0.584,0.258
4634,0.718,0.296
4635,0.716,0.3
4636,0.714,0.296
4637,0.714,0.298
4638,0.686,0.24
4639,0.65,0.182
4640,0.602,0.106
4641,0.524,0.05
4642,0.376,0.0
4643,0.396,0.0
4644,0.372,0.0
4645,0.48,0.106
4646,0.484,0.146
4647,0.498,0.15
4648,0.478,0.146
4649,0.494,0.15
4650,0.478,0.15
4651,0.494,0.156
4652,0.476,0.148
4653,0.498,0.154
4654,0.458,0.13
4655,0.478,0.136
4656,0.456,0.132
4657,0.468,0.138
4658,0.45,0.132
4659,0.39,0.0
4660,0.354,0.0
4661,0.372,0.0
4662,0.362,0.0
4663,0.362,0.0
4664,0.372,0.0
4665,0.354,0.0
4666,0.372,0.0
4667,0.354,0.0
4668,0.398,0.0
4669,0.434,0.1
4670,0.454,0.106
4671,0.386,0.104
4672,0.392,0.11
4673,0.37,0.098
4674,0.386,0.102
4675,0.366,0.098
4676,0.386,0.104
4677,0.368,0.102
4678,0.34,0.0
4679,0.324,0.0
4680,0.382,0.0
4681,0.298,0.0
4682,0.314,0.0
4683,0.338,0.0
4684,0.428,0.142
4685,0.406,0.136
4686,0.422,0.142
4687,0.4,0.136
4688,0.418,0.142
4689,0.398,0.136
4690,0.414,0.14
4691,0.396,0.136
4692,0.416,0.146
4693,0.408,0.142
4694,0.4,0.14
4695,0.414,0.148
4696,0.396,0.144
4697,0.368,0.078
4698,0.298,0.0
4699,0.318,0.0
4700,0.3,0.0
4701,0.318,0.0
4702,0.3,0.0
4703,0.32,0.0
4704,0.302,0.0
4705,0.312,0.0
4706,0.292,0.0
4707,0.366,0.048
4708,0.372,0.098
4709,0.394,0.106
4710,0.376,0.102
4711,0.392,0.106
4712,0.374,0.1
4713,0.576,0.104
4714,0.56,0.102
4715,0.574,0.106
4716,0.448,0.052
4717,0.326,0.128
4718,0.326,0.13
4719,0.324,0.132
4720,0.324,0.134
4721,0.322,0.13
4722,0.32,0.126
4723,0.32,0.126
4724,0.32,0.126
4725,0.32,0.128
4726,0.236,0.0
4727,0.226,0.0
4728,0.224,0.0
4729,0.224,0.0
4730,0.224,0.0
4731,0.224,0.0
4732,0.26,0.0
4733,0.304,0.096
4734,0.302,0.096
4735,0.302,0.094
4736,0.3,0.094
4737,0.3,0.094
4738,0.298,0.094
4739,0.298,0.094
4740,0.296,0.094
4741,0.296,0.096
4742,0.298,0.1
4743,0.228,0.0
4744,0.226,0.0
4745,0.226,0.0
4746,0.226,0.0
4747,0.226,0.0
4748,0.226,0.0
4749,0.226,0.0
4750,0.226,0.0
4751,0.322,0.094
4752,0.336,0.126
4753,0.332,0.126
4754,0.332,0.13
4755,0.33,0.13
4756,0.328,0.128
4757,0.328,0.13
4758,0.326,0.128
4759,0.324,0.126
4760,0.322,0.126
4761,0.322,0.124
4762,0.322,0.128
4763,0.318,0.118
4764,0.316,0.116
4765,0.316,0.116
4766,0.274,0.058
4767,0.222,0.0
4768,0.222,0.0
4769,0.222,0.0
4770,0.224,0.0
4771,0.224,0.0
4772,0.226,0.0
4773,0.226,0.0
4774,0.226,0.0
4775,0.224,0.0
4776,0.224,0.0
4777,0.222,0.0
4778,0.222,0.0
4779,0.26,0.0
4780,0.298,0.088
4781,0.302,0.094
4782,0.302,0.096
4783,0.302,0.096
4784,0.3,0.096
4785,0.298,0.094
4786,0.298,0.094
4787,0.296,0.096
4788,0.296,0.094
4789,0.258,0.0
4790,0.226,0.0
4791,0.228,0.0
4792,0.316,0.088
4793,0.434,0.252
4794,0.418,0.254
4795,0.414,0.254
4796,0.412,0.252
4797,0.41,0.246
4798,0.408,0.246
4799,0.408,0.248
4800,0.404,0.244
4801,0.402,0.242
4802,0.402,0.244
4803,0.402,0.246
4804,0.402,0.248
4805,0.402,0.25
4806,0.398,0.246
4807,0.336,0.156
4808,0.3,0.104
4809,0.3,0.104
4810,0.3,0.106
4811,0.298,0.106
4812,0.298,0.106
4813,0.298,0.106
4814,0.298,0.106
4815,0.298,0.106
4816,0.296,0.106
4817,0.296,0.108
4818,0.296,0.108
4819,0.296,0.106
4820,0.294,0.106
4821,0.294,0.106
4822,0.242,0.0
4823,0.224,0.0
4824,0.224,0.0
4825,0.224,0.0
4826,0.288,0.05
4827,0.298,0.088
4828,0.298,0.088
4829,0.298,0.088
4830,0.3,0.09
4831,0.3,0.094
4832,0.3,0.096
4833,0.386,0.19
4834,0.406,0.228
4835,0.398,0.222
4836,0.326,0.116
4837,0.324,0.116
4838,0.328,0.126
4839,0.328,0.13
4840,0.326,0.128
4841,0.324,0.128
4842,0.322,0.124
4843,0.322,0.124
4844,0.322,0.126
4845,0.322,0.126
4846,0.322,0.128
4847,0.322,0.13
4848,0.242,0.0
4849,0.228,0.0
4850,0.228,0.0
4851,0.228,0.0
4852,0.226,0.0
4853,0.226,0.0
4854,0.228,0.0
4855,0.228,0.0
4856,0.228,0.0
4857,0.228,0.0
4858,0.228,0.0
4859,0.226,0.0
4860,0.226,0.0
4861,0.228,0.0
4862,0.228,0.0
4863,0.226,0.0
4864,0.228,0.0
4865,0.228,0.0
4866,0.226,0.0
4867,0.226,0.0
4868,0.228,0.0
4869,0.228,0.0
4870,0.23,0.0
4871,0.23,0.0
4872,0.228,0.0
4873,0.292,0.06
4874,0.388,0.19
4875,0.416,0.238
4876,0.416,0.244
4877,0.436,0.276
4878,0.436,0.28
4879,0.432,0.28
4880,0.426,0.272
4881,0.424,0.27
4882,0.42,0.268
4883,0.35,0.16
4884,0.35,0.164
4885,0.348,0.162
4886,0.346,0.16
4887,0.346,0.162
4888,0.346,0.162
4889,0.256,0.0
4890,0.252,0.0
4891,0.252,0.0
4892,0.252,0.0
4893,0.252,0.0
4894,0.25,0.0
4895,0.252,0.0
4896,0.252,0.0
4897,0.252,0.0
4898,0.252,0.0
4899,0.254,0.0
4900,0.254,0.0
4901,0.254,0.0
4902,0.252,0.0
4903,0.252,0.0
4904,0.252,0.0
4905,0.252,0.0
4906,0.252,0.0
4907,0.254,0.0
4908,0.254,0.0
4909,0.25,0.0
4910,0.25,0.0
4911,0.25,0.0
4912,0.25,0.0
4913,0.25,0.0
4914,0.25,0.0
4915,0.368,0.15
4916,0.36,0.158
4917,0.358,0.162
4918,0.358,0.162
4919,0.356,0.162
4920,0.386,0.184
4921,0.406,0.234
4922,0.404,0.238
4923,0.402,0.236
4924,0.4,0.234
4925,0.4,0.234
4926,0.398,0.236
4927,0.396,0.238
4928,0.392,0.234
4929,0.346,0.166
4930,0.258,0.0
4931,0.224,0.0
4932,0.224,0.0
4933,0.226,0.0
4934,0.228,0.0
4935,0.228,0.0
4936,0.23,0.0
4937,0.23,0.0
4938,0.23,0.0
4939,0.23,0.0
4940,0.23,0.0
4941,0.228,0.0
4942,0.268,0.0
4943,0.312,0.12
4944,0.312,0.12
4945,0.312,0.118
4946,0.312,0.116
4947,0.312,0.118
4948,0.314,0.12
4949,0.314,0.122
4950,0.314,0.122
4951,0.314,0.122
4952,0.312,0.12
4953,0.31,0.116
4954,0.31,0.116
4955,0.308,0.112
4956,0.412,0.228
4957,0.416,0.25
4958,0.41,0.248
4959,0.408,0.248
4960,0.406,0.246
4961,0.404,0.248
4962,0.402,0.248
4963,0.4,0.246
4964,0.398,0.246
4965,0.396,0.246
4966,0.396,0.25
4967,0.396,0.252
4968,0.432,0.28
4969,0.47,0.358
4970,0.428,0.296
4971,0.348,0.17
4972,0.304,0.094
4973,0.302,0.094
4974,0.302,0.096
4975,0.3,0.1
4976,0.298,0.096
4977,0.292,0.086
4978,0.228,0.0
4979,0.228,0.0
4980,0.23,0.0
4981,0.23,0.0
4982,0.23,0.0
4983,0.234,0.0
4984,0.25,0.0
4985,0.25,0.0
4986,0.226,0.0
4987,0.226,0.0
4988,0.226,0.0
4989,0.228,0.0
4990,0.228,0.0
4991,0.226,0.0
4992,0.226,0.0
4993,0.224,0.0
4994,0.224,0.0
4995,0.224,0.0
4996,0.226,0.0
4997,0.32,0.09
4998,0.338,0.128
4999,0.332,0.122
5000,0.33,0.124
5001,0.328,0.124
5002,0.326,0.122
5003,0.326,0.122
5004,0.324,0.12
5005,0.322,0.12
5006,0.32,0.12
5007,0.32,0.122
5008,0.32,0.124
5009,0.32,0.12
5010,0.318,0.12
5011,0.27,0.052
5012,0.224,0.0
5013,0.224,0.0
5014,0.222,0.0
5015,0.222,0.0
5016,0.288,0.048
5017,0.3,0.09
5018,0.3,0.088
5019,0.3,0.088
5020,0.298,0.086
5021,0.294,0.084
5022,0.294,0.082
5023,0.292,0.082
5024,0.292,0.082
5025,0.248,0.0
5026,0.222,0.0
5027,0.222,0.0
5028,0.222,0.0
5029,0.224,0.0
5030,0.224,0.0
5031,0.226,0.0
5032,0.226,0.0
5033,0.226,0.0
5034,0.226,0.0
5035,0.226,0.0
5036,0.224,0.0
5037,0.224,0.0
5038,0.3,0.062
5039,0.334,0.116
5040,0.33,0.116
5041,0.328,0.12
5042,0.328,0.12
5043,0.326,0.12
5044,0.324,0.118
5045,0.322,0.118
5046,0.322,0.122
5047,0.32,0.118
5048,0.318,0.118
5049,0.318,0.118
5050,0.316,0.116
5051,0.316,0.114
5052,0.27,0.052
5053,0.222,0.0
5054,1.138,0.0
5055,1.32,0.0
5056,1.302,0.0
5057,1.29,0.0
5058,1.278,0.0
5059,1.276,0.0
5060,1.282,0.0
5061,1.284,0.0
5062,1.29,0.0
5063,1.29,0.0
5064,1.336,0.0
5065,1.354,0.072
5066,1.35,0.072
5067,1.34,0.068
5068,1.342,0.068
5069,1.336,0.068
5070,1.34,0.07
5071,1.342,0.07
5072,1.34,0.07
5073,1.302,0.0
5074,1.278,0.0
5075,1.284,0.0
5076,1.286,0.0
5077,1.282,0.0
5078,1.294,0.0
5079,1.346,0.0
5080,1.404,0.104
5081,1.41,0.108
5082,1.424,0.116
5083,1.424,0.118
5084,1.422,0.118
5085,1.49,0.132
5086,1.494,0.13
5087,1.488,0.128
5088,1.484,0.128
5089,1.476,0.126
5090,1.47,0.122
5091,0.858,0.112
5092,0.558,0.118
5093,0.58,0.128
5094,0.552,0.112
5095,0.548,0.11
5096,0.502,0.11
5097,0.49,0.114
5098,0.49,0.114
5099,1.102,0.106
5100,1.59,0.098
5101,1.59,0.102
5102,1.586,0.102
5103,1.588,0.104
5104,1.584,0.104
5105,1.58,0.102
5106,1.58,0.104
5107,1.578,0.104
5108,1.578,0.104
5109,1.578,0.104
5110,1.57,0.102
5111,1.574,0.104
5112,1.606,0.128
5113,2.246,0.228
5114,2.658,0.224
5115,4.962,0.204
5116,6.536,0.188
5117,5.292,0.202
5118,5.81,0.208
5119,5.606,0.262
5120,4.678,0.31
5121,3.9,0.38
5122,3.368,0.322
5123,3.18,0.27
5124,3.178,0.266
5125,3.192,0.268
5126,3.252,0.268
5127,3.124,0.16
5128,2.792,0.122
5129,2.808,0.124
5130,2.818,0.126
5131,2.812,0.126
5132,2.97,0.122
5133,3.004,0.118
5134,2.974,0.118
5135,2.924,0.0
5136,2.912,0.0
5137,2.708,0.0
5138,3.18,0.0
5139,3.026,0.0
5140,2.992,0.0
5141,2.938,0.0
5142,2.93,0.0
5143,2.934,0.0
5144,2.894,0.0
5145,2.842,0.0
5146,2.874,0.0
5147,2.36,0.0
5148,2.106,0.0
5149,2.126,0.0
5150,2.108,0.0
5151,2.108,0.0
5152,2.108,0.0
5153,2.12,0.0
5154,2.116,0.0
5155,2.06,0.0
5156,2.586,0.0
5157,2.448,0.094
5158,2.088,0.102
5159,2.15,0.092
5160,2.206,0.09
5161,2.292,0.18
5162,2.32,0.22
5163,2.494,0.212
5164,2.67,0.214
5165,3.066,0.212
5166,2.76,0.214
5167,3.07,0.222
5168,3.004,0.162
5169,3.492,0.114
5170,3.628,0.114
5171,3.73,0.114
5172,4.332,0.228
5173,3.904,0.108
5174,3.766,0.11
5175,5.268,0.102
5176,7.482,0.0
5177,5.024,0.0
5178,3.592,0.0
5179,4.684,0.0
5180,4.764,0.0
5181,3.552,0.0
5182,3.466,0.0
5183,3.286,0.0
5184,3.2,0.0
5185,3.196,0.0
5186,3.332,0.0
5187,3.406,0.166
5188,3.184,0.154
5189,2.96,0.146
5190,2.874,0.086
5191,2.58,0.0
5192,2.566,0.0
5193,2.546,0.0
5194,2.634,0.046
5195,2.678,0.102
5196,2.686,0.1
5197,2.832,0.22
5198,2.744,0.194
5199,2.728,0.196
5200,2.708,0.192
5201,2.694,0.19
5202,2.788,0.186
5203,2.812,0.188
5204,2.82,0.2
5205,2.886,0.214
5206,4.116,0.194
5207,2.878,0.2
5208,2.86,0.196
5209,2.766,0.198
5210,2.66,0.17
5211,2.516,0.0
5212,2.698,0.174
5213,2.99,0.186
5214,2.632,0.08
5215,2.664,0.0
5216,2.712,0.0
5217,2.702,0.0
5218,2.906,0.0
5219,3.246,0.0
5220,2.774,0.0
5221,2.768,0.0
5222,2.774,0.0
5223,2.75,0.0
5224,2.744,0.0
5225,2.764,0.0
5226,4.348,0.0
5227,4.982,0.0
5228,4.966,0.0
5229,5.02,0.0
5230,4.978,0.0
5231,4.866,0.0
5232,4.84,0.0
5233,4.888,0.0
5234,5.176,0.0
5235,4.506,0.0
5236,4.608,0.048
5237,4.718,0.088
5238,4.7,0.086
5239,4.672,0.09
5240,2.62,0.11
5241,2.588,0.182
5242,2.758,0.42
5243,2.904,0.408
5244,2.906,0.4
5245,2.98,0.482
5246,2.984,0.5
5247,2.968,0.494
5248,2.956,0.488
5249,2.96,0.49
5250,2.962,0.492
5251,2.898,0.464
5252,3.248,0.19
5253,2.746,0.194
5254,2.744,0.192
5255,2.754,0.196
5256,2.664,0.176
5257,3.26,0.136
5258,2.402,0.104
5259,2.406,0.106
5260,2.41,0.108
5261,2.164,0.106
5262,1.906,0.104
5263,1.898,0.102
5264,1.904,0.104
5265,1.908,0.104
5266,1.902,0.104
5267,1.904,0.104
5268,1.896,0.102
5269,1.9,0.102
5270,1.85,0.0
5271,1.84,0.0
5272,1.83,0.0
5273,1.83,0.0
5274,1.81,0.0
5275,1.658,0.0
5276,1.654,0.0
5277,1.722,0.056
5278,1.76,0.114
5279,1.768,0.116
5280,1.766,0.116
5281,1.842,0.118
5282,1.678,0.128
5283,1.444,0.12
5284,1.444,0.122
5285,1.448,0.124
5286,1.444,0.122
5287,1.448,0.124
5288,1.444,0.126
5289,1.434,0.122
5290,1.518,0.216
5291,1.49,0.256
5292,1.474,0.248
5293,1.458,0.246
5294,1.518,0.234
5295,1.444,0.116
5296,1.43,0.098
5297,1.418,0.094
5298,1.42,0.094
5299,1.416,0.094
5300,1.406,0.092
5301,1.384,0.104
5302,1.348,0.076
5303,1.3,0.0
5304,1.332,0.0
5305,2.402,0.0
5306,3.496,0.0
5307,3.492,0.0
5308,3.502,0.0
5309,3.494,0.0
5310,3.486,0.0
5311,3.492,0.0
5312,3.504,0.0
5313,3.518,0.0
5314,3.52,0.0
5315,3.51,0.0
5316,3.502,0.0
5317,3.52,0.0
5318,3.508,0.0
5319,3.5,0.0
5320,2.368,0.114
5321,1.376,0.112
5322,1.38,0.116
5323,1.378,0.12
5324,1.394,0.148
5325,1.372,0.116
5326,1.358,0.108
5327,1.356,0.11
5328,1.348,0.106
5329,1.352,0.108
5330,1.348,0.106
5331,1.362,0.112
5332,1.358,0.11
5333,1.362,0.112
5334,1.368,0.116
5335,1.344,0.074
5336,1.282,0.0
5337,1.322,0.0
5338,1.36,0.09
5339,1.348,0.086
5340,1.352,0.086
5341,1.356,0.088
5342,1.356,0.088
5343,1.352,0.088
5344,1.356,0.09
5345,1.352,0.088
5346,1.344,0.086
5347,1.344,0.086
5348,1.342,0.086
5349,1.288,0.0
5350,1.266,0.0
5351,1.262,0.0
5352,1.276,0.0
5353,1.278,0.0
5354,1.286,0.0
5355,1.31,0.0
5356,1.28,0.0
5357,1.286,0.0
5358,1.284,0.0
5359,1.29,0.0
5360,1.302,0.0
5361,1.392,0.118
5362,1.4,0.122
5363,1.394,0.122
5364,1.4,0.124
5365,1.402,0.126
5366,1.406,0.128
5367,1.406,0.13
5368,1.4,0.128
5369,1.41,0.128
5370,1.406,0.128
5371,1.396,0.124
5372,1.386,0.122
5373,1.366,0.114
5374,1.37,0.116
5375,1.372,0.116
5376,1.328,0.05
5377,1.28,0.0
5378,1.276,0.0
5379,1.282,0.0
5380,1.278,0.0
5381,1.27,0.0
5382,1.27,0.0
5383,1.274,0.0
5384,1.328,0.0
5385,1.364,0.09
5386,1.366,0.09
5387,1.362,0.09
5388,1.364,0.09
5389,1.364,0.09
5390,1.36,0.09
5391,1.354,0.088
5392,1.43,0.198
5393,1.422,0.204
5394,1.418,0.204
5395,1.402,0.176
5396,1.362,0.106
5397,1.358,0.104
5398,1.364,0.108
5399,1.37,0.108
5400,1.366,0.106
5401,1.398,0.126
5402,1.484,0.242
5403,1.474,0.238
5404,1.478,0.242
5405,1.488,0.248
5406,1.49,0.25
5407,1.476,0.246
5408,1.476,0.25
5409,1.468,0.246
5410,1.464,0.244
5411,1.462,0.244
5412,1.458,0.244
5413,1.45,0.238
5414,1.452,0.238
5415,1.446,0.236
5416,1.44,0.232
5417,1.378,0.14
5418,1.352,0.104
5419,1.35,0.104
5420,1.348,0.096
5421,1.28,0.0
5422,1.276,0.0
5423,1.28,0.0
5424,1.29,0.0
5425,1.29,0.0
5426,1.292,0.0
5427,1.292,0.0
5428,1.302,0.0
5429,1.306,0.0
5430,1.292,0.0
5431,1.378,0.072
5432,1.39,0.1
5433,1.384,0.098
5434,1.392,0.1
5435,1.386,0.1
5436,1.37,0.094
5437,1.36,0.09
5438,1.36,0.092
5439,1.364,0.094
5440,1.362,0.094
5441,1.37,0.096
5442,1.362,0.06
5443,1.402,0.122
5444,1.406,0.122
5445,1.402,0.122
5446,1.404,0.124
5447,1.398,0.122
5448,1.4,0.126
5449,1.392,0.122
5450,1.384,0.12
5451,1.39,0.122
5452,1.39,0.124
5453,1.386,0.122
5454,1.096,0.128
5455,0.326,0.136
5456,0.326,0.136
5457,0.326,0.134
5458,0.262,0.046
5459,0.23,0.0
5460,0.23,0.0
5461,0.23,0.0
5462,0.23,0.0
5463,0.23,0.0
5464,0.232,0.0
5465,0.232,0.0
5466,0.232,0.0
5467,0.23,0.0
5468,0.232,0.0
5469,0.232,0.0
5470,0.232,0.0
5471,0.234,0.0
5472,0.234,0.0
5473,0.232,0.0
5474,0.232,0.0
5475,0.234,0.0
5476,0.232,0.0
5477,0.258,0.0
5478,0.31,0.11
5479,0.31,0.11
5480,0.312,0.114
5481,0.312,0.114
5482,0.31,0.11
5483,0.368,0.168
5484,0.416,0.238
5485,0.408,0.236
5486,0.408,0.24
5487,0.408,0.246
5488,0.404,0.242
5489,0.334,0.14
5490,0.334,0.14
5491,0.332,0.14
5492,0.332,0.142
5493,0.33,0.138
5494,0.33,0.14
5495,0.328,0.14
5496,0.33,0.144
5497,0.328,0.144
5498,0.328,0.142
5499,0.258,0.0
5500,0.234,0.0
5501,0.232,0.0
5502,0.234,0.0
5503,0.232,0.0
5504,0.232,0.0
5505,0.23,0.0
5506,0.23,0.0
5507,0.228,0.0
5508,0.228,0.0
5509,0.228,0.0
5510,0.228,0.0
5511,0.228,0.0
5512,0.228,0.0
5513,0.228,0.0
5514,0.23,0.0
5515,0.23,0.0
5516,0.23,0.0
5517,0.23,0.0
5518,0.232,0.0
5519,0.24,0.0
5520,0.238,0.0
5521,0.238,0.0
5522,0.238,0.0
5523,0.238,0.0
5524,0.312,0.068
5525,0.422,0.248
5526,0.418,0.246
5527,0.416,0.248
5528,0.416,0.25
5529,0.412,0.248
5530,0.408,0.246
5531,0.404,0.242
5532,0.402,0.242
5533,0.4,0.24
5534,0.406,0.238
5535,0.396,0.228
5536,0.332,0.136
5537,0.33,0.132
5538,0.328,0.13
5539,0.328,0.128
5540,0.248,0.0
5541,0.288,0.052
5542,0.316,0.122
5543,0.312,0.12
5544,0.312,0.12
5545,0.312,0.116
5546,0.312,0.116
5547,0.312,0.116
5548,0.314,0.118
5549,0.32,0.12
5550,0.32,0.12
5551,0.32,0.12
5552,0.318,0.12
5553,0.32,0.124
5554,0.318,0.122
5555,0.318,0.122
5556,0.316,0.122
5557,0.314,0.12
5558,0.31,0.124
5559,0.31,0.128
5560,0.31,0.13
5561,0.308,0.128
5562,0.308,0.126
5563,0.308,0.128
5564,0.314,0.13
5565,0.358,0.17
5566,0.424,0.268
5567,0.42,0.268
5568,0.416,0.264
5569,0.412,0.258
5570,0.39,0.224
5571,0.376,0.164
5572,0.41,0.236
5573,0.406,0.236
5574,0.404,0.238
5575,0.402,0.238
5576,0.402,0.238
5577,0.4,0.24
5578,0.4,0.242
5579,0.404,0.24
5580,0.402,0.242
5581,0.328,0.136
5582,0.308,0.108
5583,0.25,0.0
5584,0.24,0.0
5585,0.236,0.0
5586,0.232,0.0
5587,0.232,0.0
5588,0.232,0.0
5589,0.232,0.0
5590,0.232,0.0
5591,0.232,0.0
5592,0.232,0.0
5593,0.232,0.0
5594,0.24,0.0
5595,0.24,0.0
5596,0.24,0.0
5597,0.236,0.0
5598,0.236,0.0
5599,0.232,0.0
5600,0.234,0.0
5601,0.232,0.0
5602,0.232,0.0
5603,0.232,0.0
5604,0.232,0.0
5605,0.23,0.0
5606,0.276,0.0
5607,0.344,0.138
5608,0.342,0.14
5609,0.342,0.148
5610,0.34,0.146
5611,0.34,0.148
5612,0.336,0.146
5613,0.336,0.146
5614,0.334,0.144
5615,0.332,0.144
5616,0.33,0.14
5617,0.328,0.14
5618,0.33,0.144
5619,0.374,0.182
5620,0.406,0.248
5621,0.406,0.248
5622,0.352,0.172
5623,0.31,0.112
5624,0.308,0.106
5625,0.308,0.11
5626,0.306,0.11
5627,0.304,0.11
5628,0.304,0.11
5629,0.3,0.104
5630,0.302,0.106
5631,0.234,0.0
5632,0.234,0.0
5633,0.232,0.0
5634,0.232,0.0
5635,0.234,0.0
5636,0.238,0.0
5637,0.236,0.0
5638,0.234,0.0
5639,0.236,0.0
5640,0.236,0.0
5641,0.236,0.0
5642,0.236,0.0
5643,0.236,0.0
5644,0.238,0.0
5645,0.234,0.0
5646,0.238,0.0
5647,0.318,0.1
5648,0.35,0.154
5649,0.346,0.154
5650,0.344,0.15
5651,0.344,0.154
5652,0.34,0.152
5653,0.34,0.154
5654,0.34,0.158
5655,0.338,0.158
5656,0.336,0.152
5657,0.334,0.148
5658,0.332,0.146
5659,0.334,0.152
5660,0.332,0.148
5661,0.334,0.152
5662,0.326,0.142
5663,0.238,0.0
5664,0.238,0.0
5665,0.24,0.0
5666,0.242,0.0
5667,0.324,0.1
5668,0.322,0.118
5669,0.318,0.118
5670,0.312,0.114
5671,0.312,0.116
5672,0.31,0.112
5673,0.31,0.116
5674,0.308,0.116
5675,0.308,0.116
5676,0.308,0.116
5677,0.308,0.12
5678,0.24,0.0
5679,0.236,0.0
5680,0.236,0.0
5681,0.24,0.0
5682,0.244,0.0
5683,0.244,0.0
5684,0.244,0.0
5685,0.244,0.0
5686,0.24,0.0
5687,0.24,0.0
5688,0.3,0.066
5689,0.346,0.142
5690,0.38,0.176
5691,0.422,0.268
5692,0.424,0.272
5693,0.422,0.276
5694,0.42,0.274
5695,0.42,0.274
5696,0.42,0.268
5697,0.424,0.27
5698,0.422,0.27
5699,0.422,0.272
5700,0.424,0.278
5701,0.422,0.276
5702,0.42,0.274
5703,0.42,0.276
5704,0.338,0.158
5705,0.32,0.134
5706,0.314,0.132
5707,0.312,0.132
5708,0.31,0.128
5709,0.308,0.124
5710,0.308,0.126
5711,0.312,0.13
5712,0.316,0.132
5713,0.314,0.13
5714,0.39,0.212
5715,0.39,0.238
5716,0.392,0.24
5717,0.39,0.24
5718,0.39,0.244
5719,0.39,0.242
5720,0.324,0.138
5721,0.308,0.118
5722,0.308,0.12
5723,0.306,0.118
5724,0.306,0.12
5725,0.248,0.0
5726,0.24,0.0
5727,0.244,0.0
5728,0.244,0.0
5729,0.276,0.0
5730,0.356,0.152
5731,0.352,0.148
5732,0.35,0.15
5733,0.348,0.152
5734,0.342,0.158
5735,0.342,0.16
5736,0.342,0.16
5737,0.34,0.16
5738,0.336,0.152
5739,0.334,0.152
5740,0.332,0.148
5741,0.334,0.15
5742,0.336,0.146
5743,0.334,0.144
5744,0.332,0.138
5745,0.282,0.07
5746,0.232,0.0
5747,0.232,0.0
5748,0.234,0.0
5749,0.234,0.0
5750,0.234,0.0
5751,0.232,0.0
5752,0.234,0.0
5753,0.232,0.0
5754,0.232,0.0
5755,0.47,0.0
5756,0.53,0.0
5757,0.528,0.0
5758,0.528,0.0
5759,0.53,0.0
5760,0.53,0.0
5761,0.606,0.086
5762,0.604,0.106
5763,0.872,0.096
5764,0.924,0.094
5765,0.922,0.092
5766,0.922,0.094
5767,0.924,0.096
5768,0.934,0.098
5769,0.948,0.098
